alg,path_len,visited_points,queue_rest_size,time_ms,N
astar,12,40,17,0.2281665802001953,645
castar,12,33,21,0.13208389282226562,645
hastar,6,29,23,0.2512931823730469,645
astar,14,35,18,0.21505355834960938,646
castar,14,35,18,0.17309188842773438,646
hastar,9,32,23,0.40793418884277344,646
astar,12,53,17,0.3628730773925781,647
castar,12,34,20,0.18215179443359375,647
hastar,10,44,32,0.5309581756591797,647
astar,10,26,16,0.12087821960449219,648
castar,10,26,16,0.10704994201660156,648
hastar,3,21,18,0.15687942504882812,648
astar,12,34,13,0.21886825561523438,649
castar,12,32,14,0.1838207244873047,649
hastar,10,43,30,0.5030632019042969,649
astar,5,9,4,0.06985664367675781,650
castar,5,9,4,0.04982948303222656,650
hastar,5,17,11,0.2067089080810547,650
astar,5,16,9,0.08797645568847656,651
castar,5,13,8,0.05507469177246094,651
hastar,4,19,15,0.17499923706054688,651
astar,4,10,6,0.06508827209472656,652
castar,4,10,6,0.046253204345703125,652
hastar,3,12,9,0.12183189392089844,652
astar,12,33,21,0.17118453979492188,653
castar,12,33,21,0.13709068298339844,653
hastar,9,35,26,0.35309791564941406,653
astar,21,61,38,0.4050731658935547,654
castar,21,61,38,0.2968311309814453,654
hastar,12,104,87,1.3759136199951172,654
astar,5,11,5,0.09107589721679688,655
castar,5,11,5,0.06103515625,655
hastar,2,5,3,0.09202957153320312,655
astar,9,36,14,0.2372264862060547,656
castar,9,23,14,0.10228157043457031,656
hastar,7,33,26,0.3361701965332031,656
astar,9,24,15,0.15091896057128906,657
castar,9,24,15,0.10585784912109375,657
hastar,5,26,21,0.24509429931640625,657
astar,9,23,14,0.12612342834472656,658
castar,9,23,14,0.1399517059326172,658
hastar,6,24,18,0.23293495178222656,658
astar,10,47,18,0.3108978271484375,659
castar,10,27,17,0.11610984802246094,659
hastar,5,29,23,0.2770423889160156,659
astar,9,23,11,0.14781951904296875,660
castar,9,20,11,0.14519691467285156,660
hastar,7,27,20,0.3020763397216797,660
astar,7,24,11,0.14925003051757812,661
castar,7,17,10,0.07891654968261719,661
hastar,4,24,19,0.2338886260986328,661
astar,22,138,30,1.035928726196289,662
castar,22,62,36,0.28896331787109375,662
hastar,12,62,48,0.6871223449707031,662
astar,8,19,9,0.1621246337890625,663
castar,8,19,9,0.102996826171875,663
hastar,6,45,34,0.5300045013427734,663
astar,3,8,5,0.06794929504394531,664
castar,3,8,5,0.03814697265625,664
hastar,2,16,13,0.1323223114013672,664
astar,11,48,18,0.2918243408203125,665
castar,11,35,22,0.16880035400390625,665
hastar,8,43,34,0.4341602325439453,665
astar,17,45,28,0.19812583923339844,666
castar,17,45,28,0.18477439880371094,666
hastar,10,127,107,1.9440650939941406,666
astar,11,40,10,0.2639293670654297,667
castar,11,21,10,0.102996826171875,667
hastar,6,40,23,0.5567073822021484,667
astar,4,7,3,0.04601478576660156,668
castar,4,7,3,0.03719329833984375,668
hastar,4,12,8,0.10514259338378906,668
astar,8,21,13,0.09918212890625,669
castar,8,21,13,0.08511543273925781,669
hastar,6,28,22,0.2548694610595703,669
astar,9,25,16,0.15306472778320312,670
castar,9,25,16,0.10275840759277344,670
hastar,5,24,19,0.209808349609375,670
astar,14,72,26,0.44798851013183594,671
castar,14,38,24,0.15211105346679688,671
hastar,9,40,31,0.3948211669921875,671
astar,17,42,21,0.2810955047607422,672
castar,17,39,22,0.18477439880371094,672
hastar,4,25,21,0.2129077911376953,672
astar,10,46,17,0.30994415283203125,673
castar,10,26,15,0.12183189392089844,673
hastar,6,35,29,0.30803680419921875,673
astar,9,26,17,0.11706352233886719,674
castar,9,26,17,0.10776519775390625,674
hastar,4,27,22,0.22912025451660156,674
astar,5,13,7,0.0820159912109375,675
castar,5,11,6,0.05602836608886719,675
hastar,5,15,10,0.1857280731201172,675
astar,13,64,20,0.40602684020996094,676
castar,13,37,22,0.1900196075439453,676
hastar,8,70,62,0.7069110870361328,676
astar,15,35,20,0.23698806762695312,677
castar,15,35,20,0.15997886657714844,677
hastar,8,38,30,0.36907196044921875,677
astar,12,52,22,0.30994415283203125,678
castar,12,32,20,0.12969970703125,678
hastar,7,34,27,0.3190040588378906,678
astar,6,14,7,0.22125244140625,679
castar,6,14,7,0.06890296936035156,679
hastar,4,19,15,0.1659393310546875,679
astar,23,151,29,1.1200904846191406,680
castar,23,59,34,0.26702880859375,680
hastar,9,80,67,0.7100105285644531,680
astar,3,7,4,0.04792213439941406,681
castar,3,7,4,0.0362396240234375,681
hastar,3,15,12,0.1327991485595703,681
astar,3,8,5,0.05125999450683594,682
castar,3,8,5,0.03790855407714844,682
hastar,3,20,17,0.23603439331054688,682
astar,10,44,18,0.2830028533935547,683
castar,10,27,17,0.13399124145507812,683
hastar,7,38,30,0.41604042053222656,683
astar,21,134,39,0.9768009185791016,684
castar,21,55,34,0.2949237823486328,684
hastar,10,86,77,1.0230541229248047,684
astar,5,12,4,0.08511543273925781,685
castar,5,10,5,0.04982948303222656,685
hastar,3,12,9,0.10991096496582031,685
astar,9,37,13,0.2791881561279297,686
castar,9,21,12,0.09989738464355469,686
hastar,5,28,22,0.2620220184326172,686
astar,11,46,17,0.30684471130371094,687
castar,11,28,17,0.12636184692382812,687
hastar,5,27,22,0.26488304138183594,687
astar,19,100,26,0.6573200225830078,688
castar,19,48,27,0.225067138671875,688
hastar,8,44,36,0.3750324249267578,688
astar,4,9,5,0.05888938903808594,689
castar,4,9,5,0.0400543212890625,689
hastar,3,8,5,0.0629425048828125,689
astar,15,40,25,0.19025802612304688,690
castar,15,40,25,0.16689300537109375,690
hastar,8,44,36,0.4436969757080078,690
astar,5,14,9,0.07033348083496094,691
castar,5,14,9,0.05817413330078125,691
hastar,4,18,13,0.1819133758544922,691
astar,7,19,12,0.10013580322265625,692
castar,7,19,12,0.08106231689453125,692
hastar,5,24,19,0.2281665802001953,692
astar,3,7,4,0.05412101745605469,693
castar,3,7,4,0.03409385681152344,693
hastar,3,12,9,0.09489059448242188,693
astar,16,75,26,0.5407333374023438,694
castar,16,42,26,0.1747608184814453,694
hastar,7,40,33,0.34689903259277344,694
astar,12,31,19,0.14519691467285156,695
castar,12,31,19,0.1270771026611328,695
hastar,5,31,26,0.2467632293701172,695
astar,9,25,16,0.11610984802246094,696
castar,9,25,16,0.10704994201660156,696
hastar,5,27,21,0.23484230041503906,696
astar,11,36,11,0.26106834411621094,697
castar,11,27,15,0.1327991485595703,697
hastar,6,57,41,0.9081363677978516,697
astar,7,18,11,0.10085105895996094,698
castar,7,18,11,0.08106231689453125,698
hastar,5,27,22,0.2880096435546875,698
astar,18,101,26,0.7128715515136719,699
castar,18,50,32,0.19979476928710938,699
hastar,8,45,37,0.39887428283691406,699
astar,3,8,5,0.05698204040527344,700
castar,3,8,5,0.05602836608886719,700
hastar,3,17,14,0.14519691467285156,700
astar,11,45,16,0.28896331787109375,701
castar,11,29,18,0.12612342834472656,701
hastar,7,33,26,0.3211498260498047,701
astar,8,21,13,0.11324882507324219,702
castar,8,21,13,0.08988380432128906,702
hastar,6,21,15,0.21195411682128906,702
astar,18,101,18,0.7228851318359375,703
castar,18,51,33,0.19884109497070312,703
hastar,8,51,40,0.4570484161376953,703
astar,11,28,15,0.225067138671875,704
castar,11,28,15,0.14591217041015625,704
hastar,6,28,22,0.25081634521484375,704
astar,7,18,11,0.10514259338378906,705
castar,7,18,11,0.0820159912109375,705
hastar,4,17,13,0.16808509826660156,705
astar,10,27,17,0.14734268188476562,706
castar,10,27,17,0.13899803161621094,706
hastar,5,36,30,0.30994415283203125,706
astar,13,36,23,0.18310546875,707
castar,13,36,23,0.15687942504882812,707
hastar,6,35,29,0.32901763916015625,707
astar,12,51,21,0.3478527069091797,708
castar,12,29,17,0.13589859008789062,708
hastar,8,33,25,0.3218650817871094,708
astar,18,75,46,0.4837512969970703,709
castar,18,75,46,0.5002021789550781,709
hastar,11,54,43,0.6139278411865234,709
astar,15,69,19,0.45013427734375,710
castar,15,36,21,0.15783309936523438,710
hastar,8,40,31,0.3559589385986328,710
astar,4,10,6,0.06103515625,711
castar,4,10,6,0.04601478576660156,711
hastar,3,17,14,0.14209747314453125,711
astar,10,26,15,0.1239776611328125,712
castar,10,25,15,0.11110305786132812,712
hastar,7,29,21,0.2779960632324219,712
astar,5,18,10,0.09894371032714844,713
castar,5,14,9,0.0591278076171875,713
hastar,4,28,23,0.23794174194335938,713
astar,16,63,25,0.45108795166015625,714
castar,16,39,23,0.16880035400390625,714
hastar,10,57,46,0.6947517395019531,714
astar,6,16,7,0.11110305786132812,715
castar,6,14,8,0.06580352783203125,715
hastar,4,20,16,0.17905235290527344,715
astar,14,36,21,0.17499923706054688,716
castar,14,36,21,0.1590251922607422,716
hastar,6,34,28,0.2887248992919922,716
astar,1,1,0,0.02002716064453125,717
castar,1,1,0,0.009059906005859375,717
hastar,1,1,0,0.008106231689453125,717
astar,6,22,10,0.14972686767578125,718
castar,6,15,9,0.09703636169433594,718
hastar,4,15,11,0.16307830810546875,718
astar,17,45,26,0.2200603485107422,719
castar,17,45,26,0.19979476928710938,719
hastar,8,53,43,0.6337165832519531,719
astar,21,47,26,0.28228759765625,720
castar,21,47,26,0.2739429473876953,720
hastar,10,51,40,0.4909038543701172,720
astar,10,27,15,0.15306472778320312,721
castar,10,27,15,0.12803077697753906,721
hastar,7,37,27,0.34165382385253906,721
astar,10,26,16,0.12993812561035156,722
castar,10,26,16,0.11205673217773438,722
hastar,7,31,24,0.2760887145996094,722
astar,15,72,18,0.5490779876708984,723
castar,15,32,17,0.16427040100097656,723
hastar,9,43,34,0.4222393035888672,723
astar,13,23,10,0.1437664031982422,724
castar,13,23,10,0.12803077697753906,724
hastar,12,34,18,0.6096363067626953,724
astar,4,11,6,0.07605552673339844,725
castar,4,11,6,0.053882598876953125,725
hastar,4,18,13,0.20122528076171875,725
astar,13,38,23,0.22721290588378906,726
castar,13,38,23,0.2219676971435547,726
hastar,9,46,37,0.4680156707763672,726
astar,10,24,13,0.125885009765625,727
castar,10,24,14,0.12683868408203125,727
hastar,8,36,28,0.3581047058105469,727
astar,11,34,18,0.20384788513183594,728
castar,11,28,17,0.13017654418945312,728
hastar,6,27,21,0.28014183044433594,728
astar,18,97,27,0.6890296936035156,729
castar,18,52,34,0.21195411682128906,729
hastar,7,48,40,0.47707557678222656,729
astar,11,35,17,0.18978118896484375,730
castar,11,27,16,0.12063980102539062,730
hastar,7,50,40,0.6787776947021484,730
astar,18,58,31,0.3478527069091797,731
castar,18,52,28,0.30303001403808594,731
hastar,10,61,41,1.0628700256347656,731
astar,11,30,19,0.1430511474609375,732
castar,11,30,19,0.1270771026611328,732
hastar,4,24,20,0.20623207092285156,732
astar,5,12,7,0.07176399230957031,733
castar,5,12,7,0.07987022399902344,733
hastar,4,14,10,0.15306472778320312,733
astar,14,43,21,0.25916099548339844,734
castar,14,34,20,0.1590251922607422,734
hastar,6,31,25,0.32401084899902344,734
astar,18,42,22,0.2713203430175781,735
castar,18,42,22,0.22602081298828125,735
hastar,11,46,35,0.4928112030029297,735
astar,7,15,8,0.10800361633300781,736
castar,7,15,8,0.07700920104980469,736
hastar,5,19,14,0.20194053649902344,736
astar,22,118,32,0.8099079132080078,737
castar,22,52,30,0.22292137145996094,737
hastar,13,51,37,0.5218982696533203,737
astar,2,4,2,0.06318092346191406,738
castar,2,4,2,0.025987625122070312,738
hastar,2,9,7,0.06723403930664062,738
astar,12,43,20,0.2779960632324219,739
castar,12,33,19,0.15020370483398438,739
hastar,5,26,21,0.24127960205078125,739
astar,11,29,18,0.1671314239501953,740
castar,11,29,18,0.1289844512939453,740
hastar,4,20,16,0.1819133758544922,740
astar,21,129,30,0.9658336639404297,741
castar,21,56,29,0.3039836883544922,741
hastar,13,53,39,0.5331039428710938,741
astar,18,52,28,0.2739429473876953,742
castar,18,46,28,0.19812583923339844,742
hastar,12,65,50,0.7207393646240234,742
astar,15,67,19,0.4432201385498047,743
castar,15,51,30,0.28204917907714844,743
hastar,10,38,26,0.3631114959716797,743
astar,6,20,10,0.13685226440429688,744
castar,6,15,9,0.06818771362304688,744
hastar,4,21,17,0.20003318786621094,744
astar,10,30,15,0.16999244689941406,745
castar,10,25,15,0.11205673217773438,745
hastar,6,29,23,0.2627372741699219,745
astar,14,32,18,0.17714500427246094,746
castar,14,32,18,0.14901161193847656,746
hastar,8,40,32,0.3829002380371094,746
astar,4,8,4,0.051975250244140625,747
castar,4,8,4,0.03910064697265625,747
hastar,3,12,9,0.10967254638671875,747
astar,14,47,29,0.3097057342529297,748
castar,14,47,29,0.2880096435546875,748
hastar,8,49,40,0.4260540008544922,748
astar,9,22,13,0.11014938354492188,749
castar,9,22,13,0.09608268737792969,749
hastar,8,37,26,0.4596710205078125,749
astar,8,29,12,0.1850128173828125,750
castar,8,20,11,0.09393692016601562,750
hastar,5,25,17,0.2968311309814453,750
astar,16,51,20,0.32591819763183594,751
castar,16,38,22,0.1690387725830078,751
hastar,10,46,34,0.46896934509277344,751
astar,10,27,17,0.13899803161621094,752
castar,10,27,17,0.11420249938964844,752
hastar,6,28,22,0.2579689025878906,752
astar,9,23,11,0.13971328735351562,753
castar,9,23,11,0.12183189392089844,753
hastar,7,24,16,0.3390312194824219,753
astar,20,55,33,0.3132820129394531,754
castar,20,55,33,0.3101825714111328,754
hastar,11,61,49,0.5786418914794922,754
astar,3,6,3,0.04601478576660156,755
castar,3,6,3,0.032901763916015625,755
hastar,2,7,5,0.0629425048828125,755
astar,6,15,9,0.07700920104980469,756
castar,6,15,9,0.06699562072753906,756
hastar,4,25,20,0.2231597900390625,756
astar,13,36,12,0.25081634521484375,757
castar,13,25,12,0.13303756713867188,757
hastar,7,27,19,0.34308433532714844,757
astar,11,33,15,0.23102760314941406,758
castar,11,26,15,0.11992454528808594,758
hastar,8,38,29,0.3859996795654297,758
astar,4,11,7,0.06413459777832031,759
castar,4,11,7,0.050067901611328125,759
hastar,3,12,9,0.13303756713867188,759
astar,15,43,28,0.20003318786621094,760
castar,15,43,28,0.21886825561523438,760
hastar,8,40,32,0.3719329833984375,760
astar,12,43,22,0.25916099548339844,761
castar,12,33,21,0.1437664031982422,761
hastar,6,32,26,0.3027915954589844,761
astar,13,42,19,0.2911090850830078,762
castar,13,32,19,0.14495849609375,762
hastar,8,33,25,0.3230571746826172,762
astar,5,10,5,0.06556510925292969,763
castar,5,10,5,0.057697296142578125,763
hastar,2,8,6,0.06985664367675781,763
astar,16,65,26,0.4627704620361328,764
castar,16,42,26,0.18715858459472656,764
hastar,10,43,33,0.40602684020996094,764
astar,11,29,18,0.1399517059326172,765
castar,11,29,18,0.14090538024902344,765
hastar,7,31,24,0.293731689453125,765
astar,9,24,13,0.13589859008789062,766
castar,9,22,13,0.09799003601074219,766
hastar,5,28,23,0.24890899658203125,766
astar,12,36,22,0.19121170043945312,767
castar,12,36,22,0.19502639770507812,767
hastar,7,34,27,0.3299713134765625,767
astar,13,35,22,0.17189979553222656,768
castar,13,35,22,0.19311904907226562,768
hastar,9,38,29,0.3647804260253906,768
astar,4,10,6,0.056743621826171875,769
castar,4,10,6,0.04291534423828125,769
hastar,3,12,9,0.10514259338378906,769
astar,17,48,28,0.26535987854003906,770
castar,17,48,28,0.2808570861816406,770
hastar,11,46,33,0.49114227294921875,770
astar,17,78,25,0.5629062652587891,771
castar,17,34,17,0.1647472381591797,771
hastar,11,40,28,0.392913818359375,771
astar,12,41,14,0.2739429473876953,772
castar,12,26,14,0.12803077697753906,772
hastar,7,27,19,0.30303001403808594,772
astar,6,17,11,0.08392333984375,773
castar,6,17,11,0.07200241088867188,773
hastar,4,18,14,0.1659393310546875,773
astar,20,53,32,0.2758502960205078,774
castar,20,53,32,0.23484230041503906,774
hastar,8,39,31,0.3762245178222656,774
astar,17,75,21,0.5190372467041016,775
castar,17,37,20,0.17690658569335938,775
hastar,10,40,30,0.40602684020996094,775
astar,8,21,13,0.10585784912109375,776
castar,8,21,13,0.09298324584960938,776
hastar,6,24,18,0.23031234741210938,776
astar,5,10,5,0.06175041198730469,777
castar,5,10,5,0.047206878662109375,777
hastar,3,12,9,0.10967254638671875,777
astar,6,17,11,0.11301040649414062,778
castar,6,17,11,0.07486343383789062,778
hastar,3,18,15,0.14901161193847656,778
astar,13,58,21,0.3790855407714844,779
castar,13,35,22,0.15115737915039062,779
hastar,9,45,32,0.44083595275878906,779
astar,12,37,18,0.21004676818847656,780
castar,12,32,20,0.13685226440429688,780
hastar,7,27,20,0.2827644348144531,780
astar,8,24,13,0.12803077697753906,781
castar,8,19,11,0.08487701416015625,781
hastar,3,14,11,0.1239776611328125,781
astar,7,18,7,0.14495849609375,782
castar,7,14,7,0.07295608520507812,782
hastar,4,13,9,0.12683868408203125,782
astar,7,18,11,0.09799003601074219,783
castar,7,18,11,0.0820159912109375,783
hastar,3,16,13,0.15783309936523438,783
astar,10,24,14,0.12493133544921875,784
castar,10,24,14,0.10395050048828125,784
hastar,6,22,16,0.22292137145996094,784
astar,8,21,13,0.09894371032714844,785
castar,8,21,13,0.15473365783691406,785
hastar,5,21,16,0.2040863037109375,785
astar,9,39,18,0.2529621124267578,786
castar,9,25,16,0.1399517059326172,786
hastar,4,73,52,0.9601116180419922,786
astar,22,139,27,1.0318756103515625,787
castar,22,48,26,0.21719932556152344,787
hastar,12,43,31,0.4291534423828125,787
astar,17,47,25,0.2892017364501953,788
castar,17,47,25,0.2570152282714844,788
hastar,11,49,37,0.5447864532470703,788
astar,13,66,25,0.44274330139160156,789
castar,13,37,24,0.15616416931152344,789
hastar,6,34,28,0.3159046173095703,789
astar,11,38,20,0.21314620971679688,790
castar,11,30,19,0.1289844512939453,790
hastar,6,24,18,0.24890899658203125,790
astar,9,31,16,0.22792816162109375,791
castar,9,25,16,0.10609626770019531,791
hastar,5,28,23,0.2460479736328125,791
astar,11,30,6,0.23603439331054688,792
castar,11,21,8,0.11897087097167969,792
hastar,9,23,13,0.33283233642578125,792
astar,9,25,16,0.12278556823730469,793
castar,9,25,16,0.15401840209960938,793
hastar,5,26,20,0.24390220642089844,793
astar,2,5,3,0.03695487976074219,794
castar,2,5,3,0.02384185791015625,794
hastar,2,10,8,0.08988380432128906,794
astar,11,30,19,0.186920166015625,795
castar,11,30,19,0.1609325408935547,795
